cancer	cohort	stage_id	run_id	analysis_version	analysis_type	metabolite_key	metabolite_name	gene	unit	n	n_reference	effect_type	effect	ci_lower	ci_upper	p_value	q_value	test_family	family_n_evaluable	status	reason	source_id	stable_gene_id	partition	celltype	n_source_labels_total	n_source_labels_eligible	n_cells_total	n_cells_eligible	mean_detection_fraction	median_donor_mean	q25	q75	annotation_origin	normalization
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC6A11	author_patient	48	NA	donor_equal_mean_log1pCP10k	0.0071015864161894085	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6538	CARE2025_recurrent	Oligodendrocyte	59	48	43082	43034	0.005902966742336517	0.005385829398451163	0.0014823196939631742	0.008811671058733688	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC6A11	author_patient	43	NA	donor_equal_mean_log1pCP10k	0.016255494212360794	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6538	CARE2025_recurrent	Unresolved	59	43	8298	8192	0.008279005932694842	0.0	0.0	0.02124926254621454	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC6A11	author_patient	31	NA	donor_equal_mean_log1pCP10k	0.016988401595454086	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6538	CARE2025_recurrent	Vascular	59	31	4311	4133	0.013128590287354122	0.0	0.0	0.01713927233181918	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC6A13	author_patient	34	NA	donor_equal_mean_log1pCP10k	0.025466688187082923	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6540	CARE2025_recurrent	Astrocyte	59	34	6291	6115	0.03355144715484668	0.024172352742548232	0.009695244788045853	0.03430955172423822	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC6A13	author_patient	30	NA	donor_equal_mean_log1pCP10k	0.005331509337016574	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6540	CARE2025_recurrent	Lymphoid	59	30	3007	2832	0.004470860540125364	0.0	0.0	0.0	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC6A13	author_patient	54	NA	donor_equal_mean_log1pCP10k	0.005080869982193405	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6540	CARE2025_recurrent	Myeloid	59	54	29894	29844	0.004692769392691702	0.0040144773512324145	0.00028058593158376843	0.007533227355097104	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC6A13	author_patient	59	NA	donor_equal_mean_log1pCP10k	0.01785969066934145	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6540	CARE2025_recurrent	Neoplastic	59	59	112615	112615	0.023052966675568814	0.015539738814679313	0.007720524031725259	0.024330716722824497	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC6A13	author_patient	34	NA	donor_equal_mean_log1pCP10k	0.02100386967203603	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6540	CARE2025_recurrent	Neuron	59	34	13622	13510	0.04212278376168508	0.01791388432861936	0.007822376428409042	0.031722953303279594	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC6A13	author_patient	21	NA	donor_equal_mean_log1pCP10k	0.01001482915072425	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6540	CARE2025_recurrent	OPC	59	21	1510	1332	0.007804621860209943	0.0	0.0	0.010836671914410111	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC6A13	author_patient	48	NA	donor_equal_mean_log1pCP10k	0.01412163533772122	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6540	CARE2025_recurrent	Oligodendrocyte	59	48	43082	43034	0.012653786021580184	0.008349188456389288	0.005721433801101442	0.01853458720208214	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC6A13	author_patient	43	NA	donor_equal_mean_log1pCP10k	0.03135251642661491	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6540	CARE2025_recurrent	Unresolved	59	43	8298	8192	0.018315273089797156	0.009324188779031392	0.0	0.02572464976781104	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC6A13	author_patient	31	NA	donor_equal_mean_log1pCP10k	0.09349925799323919	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6540	CARE2025_recurrent	Vascular	59	31	4311	4133	0.054740606614737286	0.014567703862890595	0.0	0.06675319624860049	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC6A6	author_patient	34	NA	donor_equal_mean_log1pCP10k	0.034529148926005455	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6533	CARE2025_recurrent	Astrocyte	59	34	6291	6115	0.028499540860507575	0.023847983728586056	0.009886932249387099	0.04517920451012475	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC6A6	author_patient	30	NA	donor_equal_mean_log1pCP10k	0.335387763370496	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6533	CARE2025_recurrent	Lymphoid	59	30	3007	2832	0.19274653030779834	0.3612235524527405	0.23271992078625442	0.43444945360749754	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC6A6	author_patient	54	NA	donor_equal_mean_log1pCP10k	0.323635127476723	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6533	CARE2025_recurrent	Myeloid	59	54	29894	29844	0.25186746907168944	0.3011652685649962	0.23950674236288572	0.3867005797036932	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC6A6	author_patient	59	NA	donor_equal_mean_log1pCP10k	0.08141184362157419	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6533	CARE2025_recurrent	Neoplastic	59	59	112615	112615	0.07666546129522475	0.06661425647013981	0.02136633568555034	0.12788024496335987	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC6A6	author_patient	34	NA	donor_equal_mean_log1pCP10k	0.19502599769052756	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6533	CARE2025_recurrent	Neuron	59	34	13622	13510	0.26801291075719663	0.2029478104422735	0.1332530849701622	0.24819605859679736	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC6A6	author_patient	21	NA	donor_equal_mean_log1pCP10k	0.051184751578053064	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6533	CARE2025_recurrent	OPC	59	21	1510	1332	0.0410058072746934	0.03307618336315993	0.015931117194771235	0.069550346567484	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC6A6	author_patient	48	NA	donor_equal_mean_log1pCP10k	0.3835080715759611	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6533	CARE2025_recurrent	Oligodendrocyte	59	48	43082	43034	0.26918939868046776	0.31658939521716234	0.1853773148511917	0.5126553422214324	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC6A6	author_patient	43	NA	donor_equal_mean_log1pCP10k	0.39791397253734323	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6533	CARE2025_recurrent	Unresolved	59	43	8298	8192	0.23884203416349212	0.325170658954363	0.1587398669977055	0.5539641381186717	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	SLC6A6	author_patient	31	NA	donor_equal_mean_log1pCP10k	0.13634832068069105	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:6533	CARE2025_recurrent	Vascular	59	31	4311	4133	0.090424435931765	0.10208377524661617	0.04230910006441884	0.18268766787912605	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACLY	author_patient	34	NA	donor_equal_mean_log1pCP10k	0.14200786547274913	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:47	CARE2025_recurrent	Astrocyte	59	34	6291	6115	0.1603889591489318	0.1456461384316901	0.1043931958676203	0.16739095020378658	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACLY	author_patient	30	NA	donor_equal_mean_log1pCP10k	0.16230479530692252	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:47	CARE2025_recurrent	Lymphoid	59	30	3007	2832	0.09297899570780893	0.14795691966375224	0.09207025040531382	0.2190119296797782	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACLY	author_patient	54	NA	donor_equal_mean_log1pCP10k	0.1471758943302755	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:47	CARE2025_recurrent	Myeloid	59	54	29894	29844	0.1303659296923826	0.14479428137804964	0.12188451963129741	0.1703373541551526	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACLY	author_patient	59	NA	donor_equal_mean_log1pCP10k	0.23520629554304023	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:47	CARE2025_recurrent	Neoplastic	59	59	112615	112615	0.24764350541021793	0.21854908569012738	0.1696743200230571	0.29259869010186534	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACLY	author_patient	34	NA	donor_equal_mean_log1pCP10k	0.11535044776518279	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:47	CARE2025_recurrent	Neuron	59	34	13622	13510	0.15178386516193199	0.10573680163798344	0.08545766946655134	0.14188025213615046	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACLY	author_patient	21	NA	donor_equal_mean_log1pCP10k	0.1656589093396026	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:47	CARE2025_recurrent	OPC	59	21	1510	1332	0.14306012316857825	0.15737501754364333	0.08660310038423268	0.22329292482595928	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACLY	author_patient	48	NA	donor_equal_mean_log1pCP10k	0.08602216491948668	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:47	CARE2025_recurrent	Oligodendrocyte	59	48	43082	43034	0.07557508798364586	0.08662374653991166	0.06831715209510748	0.10630879029314227	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACLY	author_patient	43	NA	donor_equal_mean_log1pCP10k	0.14406172124661837	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:47	CARE2025_recurrent	Unresolved	59	43	8298	8192	0.09797820939952749	0.13091551804920534	0.0855134469806301	0.17824549667195108	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACLY	author_patient	31	NA	donor_equal_mean_log1pCP10k	0.18653019334171067	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:47	CARE2025_recurrent	Vascular	59	31	4311	4133	0.16943621351239765	0.17598137133860958	0.1322278923681272	0.26170116794721604	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACO1	author_patient	34	NA	donor_equal_mean_log1pCP10k	0.29998077711785254	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:48	CARE2025_recurrent	Astrocyte	59	34	6291	6115	0.3205843372331225	0.3158848553383402	0.2064773838185499	0.383806115123352	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACO1	author_patient	30	NA	donor_equal_mean_log1pCP10k	0.1281104499976533	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:48	CARE2025_recurrent	Lymphoid	59	30	3007	2832	0.07628298641513977	0.11089977488694136	0.05738275644553296	0.16383346954799405	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACO1	author_patient	54	NA	donor_equal_mean_log1pCP10k	0.16138568546023727	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:48	CARE2025_recurrent	Myeloid	59	54	29894	29844	0.13642287253077037	0.16169989156361317	0.1145758980907725	0.19972807885328503	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACO1	author_patient	59	NA	donor_equal_mean_log1pCP10k	0.2024188211162642	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:48	CARE2025_recurrent	Neoplastic	59	59	112615	112615	0.22007909568279646	0.19539739363278913	0.15043435723197118	0.2398793695193034	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACO1	author_patient	34	NA	donor_equal_mean_log1pCP10k	0.21150246070374285	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:48	CARE2025_recurrent	Neuron	59	34	13622	13510	0.28633632645939106	0.2378844842851638	0.13522742922608483	0.2754497057917554	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACO1	author_patient	21	NA	donor_equal_mean_log1pCP10k	0.1705759342240612	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:48	CARE2025_recurrent	OPC	59	21	1510	1332	0.15106256679226446	0.1736733985088863	0.09336709999479112	0.2145025197392456	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACO1	author_patient	48	NA	donor_equal_mean_log1pCP10k	0.20916232819851102	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:48	CARE2025_recurrent	Oligodendrocyte	59	48	43082	43034	0.16750834963432173	0.19076969054132514	0.14115421761864325	0.2516104610337832	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACO1	author_patient	43	NA	donor_equal_mean_log1pCP10k	0.15993753703870958	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:48	CARE2025_recurrent	Unresolved	59	43	8298	8192	0.11570805087030246	0.12069588116349833	0.07230633225524664	0.25115486322296426	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACO1	author_patient	31	NA	donor_equal_mean_log1pCP10k	0.21544637255342616	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:48	CARE2025_recurrent	Vascular	59	31	4311	4133	0.18715759351397113	0.19214162760702677	0.13394138774043046	0.26485743584101556	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACO2	author_patient	34	NA	donor_equal_mean_log1pCP10k	0.44317990295975895	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:50	CARE2025_recurrent	Astrocyte	59	34	6291	6115	0.4143456607779284	0.44689947119829454	0.3176227411255411	0.49975600833095946	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACO2	author_patient	30	NA	donor_equal_mean_log1pCP10k	0.21337327476588344	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:50	CARE2025_recurrent	Lymphoid	59	30	3007	2832	0.12038338165052874	0.21501023224256927	0.13563757439732654	0.2719160050666929	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACO2	author_patient	54	NA	donor_equal_mean_log1pCP10k	0.25139731233709617	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:50	CARE2025_recurrent	Myeloid	59	54	29894	29844	0.21052782932531902	0.23748825811853946	0.20307531637337173	0.293534423875891	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACO2	author_patient	59	NA	donor_equal_mean_log1pCP10k	0.29892793280544133	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:50	CARE2025_recurrent	Neoplastic	59	59	112615	112615	0.30432080605959094	0.2956992222530253	0.22173863853581705	0.37813039503526014	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
GBM	CARE2025_recurrent	06_EXTERNAL	20260925T151224Z_sc_replacement_v2	gbm_care_sources_v2	donor_equal_cell_source	NA	NA	ACO2	author_patient	34	NA	donor_equal_mean_log1pCP10k	0.30600472093907993	NA	NA	NA	NA	SC_SOURCE_DESCRIPTIVE	NA	DONE	descriptive_only	GSE274546	hsa:50	CARE2025_recurrent	Neuron	59	34	13622	13510	0.3719014897062211	0.3294766800515113	0.24084938093400765	0.35817544846572613	CARE author CellType 2025-01-08	log1p(10000*count/full33538_gene_library);nonnegative integer UMI
