cohort	annotation_level	gene	celltype	n_units_total	n_units_ge20cells	n_units_detected	n_cells_total	mean_unit_log1p_cpm	median_unit_log1p_cpm	mean_unit_positive_fraction	status	source_rank
GSE242230	broad	AWAT2	B/Plasma	23	15	0	1740	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	AWAT2	Endothelial	18	3	0	274	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	AWAT2	Epithelial/Ductal	25	24	1	11133	0.000994848420466708	0.0	1.431352341692431e-05	LOW_DETECTION	NA
GSE242230	broad	AWAT2	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	AWAT2	Fibroblast/CAF	20	7	0	911	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	AWAT2	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	AWAT2	Myeloid	25	20	0	6246	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	AWAT2	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	AWAT2	T/NK	25	21	0	9408	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	BAAT	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	BAAT	B/Plasma	23	15	0	1740	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	BAAT	Endothelial	18	3	0	274	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	BAAT	Epithelial/Ductal	25	24	21	11133	1.6538620151254573	1.6662670508854966	0.05777796579456024	EVALUABLE	1.0
GSE242230	broad	BAAT	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	BAAT	Fibroblast/CAF	20	7	1	911	0.1381867381972384	0.0	0.00048590864917395527	LOW_DETECTION	NA
GSE242230	broad	BAAT	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	BAAT	Myeloid	25	20	1	6246	0.010954536632354331	0.0	0.00011261261261261261	LOW_DETECTION	NA
GSE242230	broad	BAAT	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	BAAT	T/NK	25	21	0	9408	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	BCAT1	Acinar	17	1	1	91	5.944280082893952	5.944280082893952	0.3	INSUFFICIENT_UNITS	NA
GSE242230	broad	BCAT1	B/Plasma	23	15	9	1740	1.293557734302681	1.5895138750710025	0.018065924253962785	EVALUABLE	5.0
GSE242230	broad	BCAT1	Endothelial	18	3	3	274	2.4147368941021994	2.3251860333717307	0.04416949326755062	EVALUABLE	3.0
GSE242230	broad	BCAT1	Epithelial/Ductal	25	24	17	11133	1.5799642279795687	0.8284416379697352	0.08982914834281674	EVALUABLE	4.0
GSE242230	broad	BCAT1	Erythrocyte	12	3	1	1199	0.07673177321395945	0.0	0.0005979073243647235	LOW_DETECTION	NA
GSE242230	broad	BCAT1	Fibroblast/CAF	20	7	7	911	4.336911929175573	4.486439827611311	0.2871171897291206	EVALUABLE	1.0
GSE242230	broad	BCAT1	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	BCAT1	Myeloid	25	20	20	6246	3.6817496030906867	3.732087360006786	0.17308418175502735	EVALUABLE	2.0
GSE242230	broad	BCAT1	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	BCAT1	T/NK	25	21	9	9408	0.4553796439509956	0.0	0.005014788070643713	EVALUABLE	6.0
GSE242230	broad	BCAT2	Acinar	17	1	1	91	4.746403829755663	4.746403829755663	0.2	INSUFFICIENT_UNITS	NA
GSE242230	broad	BCAT2	B/Plasma	23	15	14	1740	2.583121005143387	2.7462646828352533	0.06090164189056033	EVALUABLE	5.0
GSE242230	broad	BCAT2	Endothelial	18	3	2	274	2.3500913684509883	3.44332072840287	0.12451690821256038	LOW_DETECTION	NA
GSE242230	broad	BCAT2	Epithelial/Ductal	25	24	24	11133	3.1509647059887858	3.0994353953786087	0.19220980894074083	EVALUABLE	2.0
GSE242230	broad	BCAT2	Erythrocyte	12	3	1	1199	0.04056894076711789	0.0	0.00029895366218236175	LOW_DETECTION	NA
GSE242230	broad	BCAT2	Fibroblast/CAF	20	7	7	911	3.2569951264535706	3.3877145351366824	0.20299045849350414	EVALUABLE	1.0
GSE242230	broad	BCAT2	Mast	11	1	1	91	3.6292388437990133	3.6292388437990133	0.17391304347826086	INSUFFICIENT_UNITS	NA
GSE242230	broad	BCAT2	Myeloid	25	20	20	6246	2.8383626968118927	2.9202354477315775	0.10259063176131766	EVALUABLE	3.0
GSE242230	broad	BCAT2	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	BCAT2	T/NK	25	21	20	9408	2.633857666316349	2.7189141334098155	0.0545993994203429	EVALUABLE	4.0
GSE242230	broad	CEL	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	CEL	B/Plasma	23	15	5	1740	2.181147627863874	0.0	0.025990796075696442	EVALUABLE	1.0
GSE242230	broad	CEL	Endothelial	18	3	1	274	0.7750620111239103	0.0	0.0070921985815602835	LOW_DETECTION	NA
GSE242230	broad	CEL	Epithelial/Ductal	25	24	16	11133	0.6288730681087494	0.28388075530565143	0.011292489264706586	EVALUABLE	2.0
GSE242230	broad	CEL	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	CEL	Fibroblast/CAF	20	7	1	911	0.040023219472116345	0.0	0.000725163161711385	LOW_DETECTION	NA
GSE242230	broad	CEL	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	CEL	Myeloid	25	20	7	6246	0.23021136024716643	0.0	0.002605728806230278	EVALUABLE	4.0
GSE242230	broad	CEL	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	CEL	T/NK	25	21	10	9408	0.2989412060929264	0.0	0.0017639591390057028	EVALUABLE	3.0
GSE242230	broad	CES1	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	CES1	B/Plasma	23	15	6	1740	0.6677757729342413	0.0	0.009752415882117211	EVALUABLE	5.0
GSE242230	broad	CES1	Endothelial	18	3	1	274	0.41019733280404713	0.0	0.005797101449275362	LOW_DETECTION	NA
GSE242230	broad	CES1	Epithelial/Ductal	25	24	14	11133	1.7617487857682608	1.0421489679934568	0.06224824515511051	EVALUABLE	3.0
GSE242230	broad	CES1	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	CES1	Fibroblast/CAF	20	7	6	911	2.2107052528183204	2.1986765607226877	0.07339786840977404	EVALUABLE	2.0
GSE242230	broad	CES1	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	CES1	Myeloid	25	20	20	6246	4.135442684097006	4.291591282057918	0.18454824224768912	EVALUABLE	1.0
GSE242230	broad	CES1	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	CES1	T/NK	25	21	18	9408	1.6624700325794421	1.640586585246298	0.01964016360499153	EVALUABLE	4.0
GSE242230	broad	CES2	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	CES2	B/Plasma	23	15	15	1740	2.726229030156035	2.576694895254504	0.055398561654510306	EVALUABLE	6.0
GSE242230	broad	CES2	Endothelial	18	3	3	274	3.1206647849685587	3.2750361996293735	0.10702538801521226	EVALUABLE	3.0
GSE242230	broad	CES2	Epithelial/Ductal	25	24	24	11133	3.85347977615748	3.8222337048840838	0.3029058334764318	EVALUABLE	1.0
GSE242230	broad	CES2	Erythrocyte	12	3	1	1199	0.04056894076711789	0.0	0.00029895366218236175	LOW_DETECTION	NA
GSE242230	broad	CES2	Fibroblast/CAF	20	7	7	911	3.352960123812099	3.2769996349112	0.17846174920560912	EVALUABLE	2.0
GSE242230	broad	CES2	Mast	11	1	1	91	3.6292388437990133	3.6292388437990133	0.17391304347826086	INSUFFICIENT_UNITS	NA
GSE242230	broad	CES2	Myeloid	25	20	20	6246	3.040983627080791	3.121228743825531	0.11564846255594159	EVALUABLE	4.0
GSE242230	broad	CES2	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	CES2	T/NK	25	21	20	9408	2.777960294474336	2.9953350448589093	0.062001023015405735	EVALUABLE	5.0
GSE242230	broad	CMPK1	Acinar	17	1	1	91	3.665008208420246	3.665008208420246	0.2	INSUFFICIENT_UNITS	NA
GSE242230	broad	CMPK1	B/Plasma	23	15	15	1740	3.9503658100114434	4.124471890019096	0.19939365132023143	EVALUABLE	6.0
GSE242230	broad	CMPK1	Endothelial	18	3	3	274	4.592775681897226	4.711852953666468	0.33216671805941006	EVALUABLE	2.0
GSE242230	broad	CMPK1	Epithelial/Ductal	25	24	24	11133	5.099190877111025	5.045793011590966	0.5340644532777574	EVALUABLE	1.0
GSE242230	broad	CMPK1	Erythrocyte	12	3	1	1199	0.8783089647019016	0.0	0.028699551569506727	LOW_DETECTION	NA
GSE242230	broad	CMPK1	Fibroblast/CAF	20	7	7	911	4.132583765375701	4.283023919532548	0.3412126657808862	EVALUABLE	4.0
GSE242230	broad	CMPK1	Mast	11	1	1	91	3.6292388437990133	3.6292388437990133	0.13043478260869565	INSUFFICIENT_UNITS	NA
GSE242230	broad	CMPK1	Myeloid	25	20	20	6246	4.016953619171413	4.094468317842061	0.2575406773546912	EVALUABLE	5.0
GSE242230	broad	CMPK1	Platelet	13	2	2	122	5.429316206300955	5.429316206300955	0.18866080156402737	INSUFFICIENT_UNITS	NA
GSE242230	broad	CMPK1	T/NK	25	21	21	9408	4.398260462448919	4.390751830688177	0.2539908873960039	EVALUABLE	3.0
GSE242230	broad	CMPK2	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	CMPK2	B/Plasma	23	15	5	1740	0.5781187449147175	0.0	0.004283006207333667	EVALUABLE	6.0
GSE242230	broad	CMPK2	Endothelial	18	3	3	274	2.6680223700200005	3.114055676163262	0.07163891458526055	EVALUABLE	1.0
GSE242230	broad	CMPK2	Epithelial/Ductal	25	24	22	11133	2.1013714931042036	2.175311144126712	0.09472296624274462	EVALUABLE	3.0
GSE242230	broad	CMPK2	Erythrocyte	12	3	2	1199	1.4391684348593425	1.8994142912051566	0.035718463638136085	LOW_DETECTION	NA
GSE242230	broad	CMPK2	Fibroblast/CAF	20	7	6	911	1.5234692106786873	1.3132085142059189	0.03686743307542926	EVALUABLE	5.0
GSE242230	broad	CMPK2	Mast	11	1	1	91	2.3195435371491993	2.3195435371491993	0.043478260869565216	INSUFFICIENT_UNITS	NA
GSE242230	broad	CMPK2	Myeloid	25	20	19	6246	2.4746957870548534	2.6208888848858276	0.07352312225702307	EVALUABLE	2.0
GSE242230	broad	CMPK2	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	CMPK2	T/NK	25	21	20	9408	2.051228719309611	1.9384970753561088	0.02959333464178276	EVALUABLE	4.0
GSE242230	broad	CNDP2	Acinar	17	1	1	91	3.385824575421309	3.385824575421309	0.15	INSUFFICIENT_UNITS	NA
GSE242230	broad	CNDP2	B/Plasma	23	15	15	1740	4.1014367791408235	4.146593648715454	0.20886201386408365	EVALUABLE	3.0
GSE242230	broad	CNDP2	Endothelial	18	3	3	274	4.466265742154397	4.332323134437979	0.30577140507760303	EVALUABLE	2.0
GSE242230	broad	CNDP2	Epithelial/Ductal	25	24	24	11133	4.094405502114472	4.19862123417952	0.3664492508215725	EVALUABLE	4.0
GSE242230	broad	CNDP2	Erythrocyte	12	3	1	1199	0.13906352653915935	0.0	0.0008968609865470852	LOW_DETECTION	NA
GSE242230	broad	CNDP2	Fibroblast/CAF	20	7	7	911	3.1287417969155515	3.1191872562519336	0.1526292302192128	EVALUABLE	6.0
GSE242230	broad	CNDP2	Mast	11	1	1	91	2.962282056084401	2.962282056084401	0.08695652173913043	INSUFFICIENT_UNITS	NA
GSE242230	broad	CNDP2	Myeloid	25	20	20	6246	4.70865622579301	4.794647091379958	0.3817922492301597	EVALUABLE	1.0
GSE242230	broad	CNDP2	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	CNDP2	T/NK	25	21	21	9408	3.8698295230258335	3.854896438049327	0.14835990749233846	EVALUABLE	5.0
GSE242230	broad	CSAD	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	CSAD	B/Plasma	23	15	12	1740	1.6706975121256942	1.9725040829855875	0.029409648751808244	EVALUABLE	6.0
GSE242230	broad	CSAD	Endothelial	18	3	3	274	2.49944288248288	2.3251860333717307	0.061560797615376715	EVALUABLE	1.0
GSE242230	broad	CSAD	Epithelial/Ductal	25	24	23	11133	2.2059056579652703	2.322181481247346	0.09769055149340583	EVALUABLE	4.0
GSE242230	broad	CSAD	Erythrocyte	12	3	1	1199	0.04056894076711789	0.0	0.00029895366218236175	LOW_DETECTION	NA
GSE242230	broad	CSAD	Fibroblast/CAF	20	7	6	911	2.3356413280173802	2.6029257282234366	0.11106122620565077	EVALUABLE	2.0
GSE242230	broad	CSAD	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	CSAD	Myeloid	25	20	20	6246	2.2298284728221938	2.13981133458503	0.058686017149904825	EVALUABLE	3.0
GSE242230	broad	CSAD	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	CSAD	T/NK	25	21	18	9408	2.0038596674744276	2.3738664368880693	0.03250914589145091	EVALUABLE	5.0
GSE242230	broad	DAGLA	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	DAGLA	B/Plasma	23	15	0	1740	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	DAGLA	Endothelial	18	3	1	274	0.2645762608368715	0.0	0.002898550724637681	LOW_DETECTION	NA
GSE242230	broad	DAGLA	Epithelial/Ductal	25	24	23	11133	1.4544644723794964	1.3972945985745455	0.041400935527897406	EVALUABLE	1.0
GSE242230	broad	DAGLA	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	DAGLA	Fibroblast/CAF	20	7	6	911	1.0388413927563325	1.0669663336951358	0.024278083464964177	EVALUABLE	3.0
GSE242230	broad	DAGLA	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	DAGLA	Myeloid	25	20	18	6246	1.3232108558601037	1.477622710573757	0.025246416741663308	EVALUABLE	2.0
GSE242230	broad	DAGLA	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	DAGLA	T/NK	25	21	8	9408	0.26581838924224527	0.0	0.001730785777074546	EVALUABLE	4.0
GSE242230	broad	DAGLB	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	DAGLB	B/Plasma	23	15	13	1740	1.748170789849906	1.977834607839098	0.02446559693830662	EVALUABLE	5.0
GSE242230	broad	DAGLB	Endothelial	18	3	2	274	1.4900494912577675	2.100557095191125	0.03707729468599034	LOW_DETECTION	NA
GSE242230	broad	DAGLB	Epithelial/Ductal	25	24	24	11133	2.675026688714786	2.6053922170761847	0.14233420962567586	EVALUABLE	2.0
GSE242230	broad	DAGLB	Erythrocyte	12	3	0	1199	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	DAGLB	Fibroblast/CAF	20	7	7	911	2.2064924793422787	2.275245954681507	0.069793508256897	EVALUABLE	4.0
GSE242230	broad	DAGLB	Mast	11	1	1	91	2.962282056084401	2.962282056084401	0.08695652173913043	INSUFFICIENT_UNITS	NA
GSE242230	broad	DAGLB	Myeloid	25	20	20	6246	3.115613410366394	3.1967683075521607	0.12433227933481303	EVALUABLE	1.0
GSE242230	broad	DAGLB	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	DAGLB	T/NK	25	21	21	9408	2.3617827793870907	2.2317750741416953	0.034631441587582544	EVALUABLE	3.0
GSE242230	broad	DCK	Acinar	17	1	1	91	2.3527185629430445	2.3527185629430445	0.05	INSUFFICIENT_UNITS	NA
GSE242230	broad	DCK	B/Plasma	23	15	15	1740	4.128802147541414	4.0334832130708556	0.21714345447534278	EVALUABLE	1.0
GSE242230	broad	DCK	Endothelial	18	3	3	274	2.7334482706913836	2.7433872923772684	0.06125244115530887	EVALUABLE	5.0
GSE242230	broad	DCK	Epithelial/Ductal	25	24	23	11133	2.4036965396362424	2.4049132113964387	0.11910371502610562	EVALUABLE	6.0
GSE242230	broad	DCK	Erythrocyte	12	3	3	1199	3.481526384298169	3.4756970458552474	0.19644830051342044	EVALUABLE	3.0
GSE242230	broad	DCK	Fibroblast/CAF	20	7	7	911	2.395031859449938	2.33959198311553	0.07755328341364236	EVALUABLE	7.0
GSE242230	broad	DCK	Mast	11	1	1	91	3.3503633378067326	3.3503633378067326	0.13043478260869565	INSUFFICIENT_UNITS	NA
GSE242230	broad	DCK	Myeloid	25	20	20	6246	3.4467194783760307	3.362835760693077	0.15796600454076037	EVALUABLE	4.0
GSE242230	broad	DCK	Platelet	13	2	2	122	4.740545549249524	4.740545549249524	0.09481915933528837	INSUFFICIENT_UNITS	NA
GSE242230	broad	DCK	T/NK	25	21	20	9408	3.8494995086647363	4.10324881306116	0.18231423742105918	EVALUABLE	2.0
GSE242230	broad	DCTD	Acinar	17	1	1	91	2.997142697278509	2.997142697278509	0.05	INSUFFICIENT_UNITS	NA
GSE242230	broad	DCTD	B/Plasma	23	15	15	1740	3.336920672280972	3.407907578339235	0.10221228734770202	EVALUABLE	5.0
GSE242230	broad	DCTD	Endothelial	18	3	3	274	3.731103573015114	3.901267571906941	0.16898190975434269	EVALUABLE	2.0
GSE242230	broad	DCTD	Epithelial/Ductal	25	24	24	11133	3.7075424760557834	3.7821678014133067	0.29039174801494166	EVALUABLE	3.0
GSE242230	broad	DCTD	Erythrocyte	12	3	1	1199	0.07673177321395945	0.0	0.0005979073243647235	LOW_DETECTION	NA
GSE242230	broad	DCTD	Fibroblast/CAF	20	7	7	911	4.191532394141675	4.10789901734908	0.36008163371807456	EVALUABLE	1.0
GSE242230	broad	DCTD	Mast	11	1	1	91	3.3503633378067326	3.3503633378067326	0.13043478260869565	INSUFFICIENT_UNITS	NA
GSE242230	broad	DCTD	Myeloid	25	20	19	6246	3.134888775723497	3.2813928622727606	0.14193205982786233	EVALUABLE	6.0
GSE242230	broad	DCTD	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	DCTD	T/NK	25	21	20	9408	3.3883595955915022	3.5692656579792006	0.11763288641650949	EVALUABLE	4.0
GSE242230	broad	DCTPP1	Acinar	17	1	1	91	3.8830178113223797	3.8830178113223797	0.2	INSUFFICIENT_UNITS	NA
GSE242230	broad	DCTPP1	B/Plasma	23	15	15	1740	3.5799651518886364	3.5713821496923353	0.12483698005030572	EVALUABLE	2.0
GSE242230	broad	DCTPP1	Endothelial	18	3	3	274	3.5058636659439038	3.3905705178971584	0.1267113783533765	EVALUABLE	4.0
GSE242230	broad	DCTPP1	Epithelial/Ductal	25	24	24	11133	4.0958472939895705	4.119027844362677	0.3369913779060139	EVALUABLE	1.0
GSE242230	broad	DCTPP1	Erythrocyte	12	3	1	1199	0.10935249985896787	0.0	0.0008968609865470852	LOW_DETECTION	NA
GSE242230	broad	DCTPP1	Fibroblast/CAF	20	7	7	911	3.2962404713389013	3.394900654679593	0.18312189038747856	EVALUABLE	5.0
GSE242230	broad	DCTPP1	Mast	11	1	1	91	4.529479636695196	4.529479636695196	0.30434782608695654	INSUFFICIENT_UNITS	NA
GSE242230	broad	DCTPP1	Myeloid	25	20	20	6246	3.5579342262884763	3.5612198363577723	0.1639770060360826	EVALUABLE	3.0
GSE242230	broad	DCTPP1	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	DCTPP1	T/NK	25	21	19	9408	3.2153013259166547	3.497581155259131	0.10691318669562348	EVALUABLE	6.0
GSE242230	broad	DDHD2	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	DDHD2	B/Plasma	23	15	15	1740	2.952301723185074	3.1301133466632773	0.08039143931847688	EVALUABLE	3.0
GSE242230	broad	DDHD2	Endothelial	18	3	3	274	3.1947889384268002	3.606953376950095	0.1293144208037825	EVALUABLE	1.0
GSE242230	broad	DDHD2	Epithelial/Ductal	25	24	23	11133	2.3731729333608866	2.439722948143567	0.11501695460162013	EVALUABLE	5.0
GSE242230	broad	DDHD2	Erythrocyte	12	3	1	1199	0.16634168836933338	0.0	0.0014947683109118087	LOW_DETECTION	NA
GSE242230	broad	DDHD2	Fibroblast/CAF	20	7	7	911	2.7112476053350076	2.7910235706728406	0.13166688148134129	EVALUABLE	4.0
GSE242230	broad	DDHD2	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	DDHD2	Myeloid	25	20	20	6246	2.174513379880689	2.141191669891704	0.052442921219148377	EVALUABLE	6.0
GSE242230	broad	DDHD2	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	DDHD2	T/NK	25	21	21	9408	3.0930517494565697	3.0269817384084536	0.07401935089877303	EVALUABLE	2.0
GSE242230	broad	DGAT1	Acinar	17	1	1	91	2.3527185629430445	2.3527185629430445	0.05	INSUFFICIENT_UNITS	NA
GSE242230	broad	DGAT1	B/Plasma	23	15	10	1740	1.3990692634212478	1.31728559747067	0.027401507090432667	EVALUABLE	6.0
GSE242230	broad	DGAT1	Endothelial	18	3	3	274	3.8644958645594016	3.770620055428794	0.22224277931956005	EVALUABLE	1.0
GSE242230	broad	DGAT1	Epithelial/Ductal	25	24	24	11133	3.6316239075932337	3.711139044037912	0.2770188833879111	EVALUABLE	2.0
GSE242230	broad	DGAT1	Erythrocyte	12	3	1	1199	0.04056894076711789	0.0	0.00029895366218236175	LOW_DETECTION	NA
GSE242230	broad	DGAT1	Fibroblast/CAF	20	7	6	911	2.01597554753558	2.1986765607226877	0.07869667192420869	EVALUABLE	5.0
GSE242230	broad	DGAT1	Mast	11	1	1	91	2.3195435371491993	2.3195435371491993	0.043478260869565216	INSUFFICIENT_UNITS	NA
GSE242230	broad	DGAT1	Myeloid	25	20	20	6246	3.141867026382086	3.2179794118027365	0.1447466252334269	EVALUABLE	3.0
GSE242230	broad	DGAT1	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	DGAT1	T/NK	25	21	20	9408	2.4193986540844796	2.261042845787951	0.04888808246955543	EVALUABLE	4.0
GSE242230	broad	DGAT2	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	DGAT2	B/Plasma	23	15	14	1740	1.8026375925143145	1.8916317849587674	0.024147720364812376	EVALUABLE	1.0
GSE242230	broad	DGAT2	Endothelial	18	3	0	274	0.0	0.0	0.0	LOW_DETECTION	NA
GSE242230	broad	DGAT2	Epithelial/Ductal	25	24	21	11133	1.695147868558904	1.852230165876183	0.0655131044952559	EVALUABLE	3.0
GSE242230	broad	DGAT2	Erythrocyte	12	3	1	1199	0.07673177321395945	0.0	0.0005979073243647235	LOW_DETECTION	NA
GSE242230	broad	DGAT2	Fibroblast/CAF	20	7	1	911	0.15406187983626404	0.0	0.003625815808556925	LOW_DETECTION	NA
GSE242230	broad	DGAT2	Mast	11	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	DGAT2	Myeloid	25	20	19	6246	1.7419117642803053	1.9160342502468293	0.03576109765534348	EVALUABLE	2.0
GSE242230	broad	DGAT2	Platelet	13	2	0	122	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	DGAT2	T/NK	25	21	5	9408	0.11006912597599698	0.0	0.0006011190754241164	EVALUABLE	4.0
GSE242230	broad	DGKA	Acinar	17	1	1	91	2.3527185629430445	2.3527185629430445	0.05	INSUFFICIENT_UNITS	NA
GSE242230	broad	DGKA	B/Plasma	23	15	15	1740	3.3463803097524325	3.4131953901484895	0.10974458445907412	EVALUABLE	3.0
GSE242230	broad	DGKA	Endothelial	18	3	3	274	3.467204083377631	3.6353291690110576	0.13250847980265187	EVALUABLE	2.0
GSE242230	broad	DGKA	Epithelial/Ductal	25	24	24	11133	3.261524247701772	3.368762622519818	0.21618409586479106	EVALUABLE	4.0
GSE242230	broad	DGKA	Erythrocyte	12	3	1	1199	0.04056894076711789	0.0	0.00029895366218236175	LOW_DETECTION	NA
GSE242230	broad	DGKA	Fibroblast/CAF	20	7	6	911	2.0485647970706995	2.1548034405992254	0.08985495930609823	EVALUABLE	6.0
GSE242230	broad	DGKA	Mast	11	1	1	91	2.3195435371491993	2.3195435371491993	0.043478260869565216	INSUFFICIENT_UNITS	NA
GSE242230	broad	DGKA	Myeloid	25	20	20	6246	2.823628654251081	2.894101822491306	0.09649198633608361	EVALUABLE	5.0
GSE242230	broad	DGKA	Platelet	13	2	1	122	2.026534544031565	2.026534544031565	0.015151515151515152	INSUFFICIENT_UNITS	NA
GSE242230	broad	DGKA	T/NK	25	21	21	9408	4.823017718007285	4.866795906386017	0.3127797901808498	EVALUABLE	1.0
GSE242230	broad	DGUOK	Acinar	17	1	1	91	6.039351980818696	6.039351980818696	0.4	INSUFFICIENT_UNITS	NA
GSE242230	broad	DGUOK	B/Plasma	23	15	15	1740	4.235188595803622	4.270696369755765	0.21548731665269058	EVALUABLE	6.0
GSE242230	broad	DGUOK	Endothelial	18	3	3	274	4.58964950981278	4.545625751555017	0.32865145441463667	EVALUABLE	2.0
GSE242230	broad	DGUOK	Epithelial/Ductal	25	24	24	11133	4.593654422624961	4.661545271080232	0.4391310694553561	EVALUABLE	1.0
GSE242230	broad	DGUOK	Erythrocyte	12	3	2	1199	1.0900029271898435	1.0338678948533722	0.020852017937219733	LOW_DETECTION	NA
GSE242230	broad	DGUOK	Fibroblast/CAF	20	7	7	911	4.403990288458259	4.418618780382562	0.41013768344845947	EVALUABLE	3.0
GSE242230	broad	DGUOK	Mast	11	1	1	91	4.789351654848907	4.789351654848907	0.391304347826087	INSUFFICIENT_UNITS	NA
GSE242230	broad	DGUOK	Myeloid	25	20	20	6246	4.264319040265788	4.288836109592058	0.3162947339941852	EVALUABLE	5.0
GSE242230	broad	DGUOK	Platelet	13	2	2	122	3.3801155620008414	3.3801155620008414	0.03128054740957967	INSUFFICIENT_UNITS	NA
GSE242230	broad	DGUOK	T/NK	25	21	20	9408	4.373459205964526	4.581645883432846	0.286086026790462	EVALUABLE	4.0
GSE242230	broad	DPEP1	Acinar	17	1	0	91	0.0	0.0	0.0	INSUFFICIENT_UNITS	NA
GSE242230	broad	DPEP1	B/Plasma	23	15	8	1740	1.3893405750957462	0.43609440552324996	0.020703154910691964	EVALUABLE	2.0
GSE242230	broad	DPEP1	Endothelial	18	3	0	274	0.0	0.0	0.0	LOW_DETECTION	NA
