cancer	stable_gene_id	gene	in_current_pool	in_history_pool	history_only	mapping_version	relation_ids	source_id	status	reason	in_prior_42_pool	in_paired51_any_relation	in_conditional_pool	n_direct_relations	n_conditional_relations
PDAC	UniProtKB:Q92506	HSD17B8	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:P14060	HSD3B1	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:P26439	HSD3B2	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:Q9H2F3	HSD3B7	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:O60725	ICMT	False	True	True	PDAC_paired51_mapping_v2	31d4afbf2c4913c6	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:O75874	IDH1	True	True	False	PDAC_paired51_mapping_v2	803e1de2119cc4f5	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:P48735	IDH2	True	True	False	PDAC_paired51_mapping_v2	98e2b2ca44d05531	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:P50213	IDH3A	True	True	False	PDAC_paired51_mapping_v2	448b258499ec8aa1	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:P14902	IDO1	True	True	False	PDAC_paired51_mapping_v2	74005302263d190d	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:Q6ZQW0	IDO2	True	True	False	PDAC_paired51_mapping_v2	2a4b4f54ce5b9e4e	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:Q96RQ9	IL4I1	True	True	False	PDAC_paired51_mapping_v2	ce24e93d6b5446bf	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:P29218	IMPA1	True	True	False	PDAC_paired51_mapping_v2	9f7330590b4f205b	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:O14732	IMPA2	True	True	False	PDAC_paired51_mapping_v2	d15969181f5a3df6	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:P12268	IMPDH2	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:O95050	INMT	True	True	False	PDAC_paired51_mapping_v2	8b88a9f7d0ba7353	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:Q9H9V9	JMJD4	False	True	True	PDAC_paired51_mapping_v2	1a02cf261ccd9e2f	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q6NYC1	JMJD6	False	True	True	PDAC_paired51_mapping_v2	148b8fbfafd2e406	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:P0C870	JMJD7	False	True	True	PDAC_paired51_mapping_v2	1cbb351b9cac537b	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q15046	KARS1	False	True	True	PDAC_paired51_mapping_v2		reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	False	False	0	0
PDAC	UniProtKB:O60341	KDM1A	False	True	True	PDAC_paired51_mapping_v2	1fdfec6c95811f5e	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q9Y2K7	KDM2A	False	True	True	PDAC_paired51_mapping_v2	2966aa76885e5f4e	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q8NHM5	KDM2B	False	True	True	PDAC_paired51_mapping_v2	5077fea37103580e	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q9Y4C1	KDM3A	False	True	True	PDAC_paired51_mapping_v2	906413ebd38f2f30	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q7LBC6	KDM3B	False	True	True	PDAC_paired51_mapping_v2	1a7a4dc1e8bd0264	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:O75164	KDM4A	False	True	True	PDAC_paired51_mapping_v2	01c2c6769322f8de	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:O94953	KDM4B	False	True	True	PDAC_paired51_mapping_v2	cfd508f90f497e37	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q9H3R0	KDM4C	False	True	True	PDAC_paired51_mapping_v2	2f84eb2d8ae54211	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q6B0I6	KDM4D	False	True	True	PDAC_paired51_mapping_v2	b3cb16cf5fbe6f42	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:B2RXH2	KDM4E	False	True	True	PDAC_paired51_mapping_v2	84ed2274039a236c	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:A0A1W2PPD8	KDM4F	False	True	True	PDAC_paired51_mapping_v2	91b6122e2d6577b0	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:P29375	KDM5A	False	True	True	PDAC_paired51_mapping_v2	8e25669fb4251510	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q9UGL1	KDM5B	False	True	True	PDAC_paired51_mapping_v2	0eca70fed66535a1	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:P41229	KDM5C	False	True	True	PDAC_paired51_mapping_v2	b5dcfd0a6255182a	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q9BY66	KDM5D	False	True	True	PDAC_paired51_mapping_v2	f7cd0fea01943385	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:O15550	KDM6A	False	True	True	PDAC_paired51_mapping_v2	5f711de40ff52c02	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:O15054	KDM6B	False	True	True	PDAC_paired51_mapping_v2	0519a3d60b56d257	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q6ZMT4	KDM7A	False	True	True	PDAC_paired51_mapping_v2	59682ad5cfc6f4d2	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q8N371	KDM8	False	True	True	PDAC_paired51_mapping_v2	9d8b35c311d69fc5	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q03164	KMT2A	False	True	True	PDAC_paired51_mapping_v2	a454cb035a1f87af	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q9UMN6	KMT2B	False	True	True	PDAC_paired51_mapping_v2	4d411c38156a98cc	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q8NEZ4	KMT2C	False	True	True	PDAC_paired51_mapping_v2	416084abf212c04e	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:O14686	KMT2D	False	True	True	PDAC_paired51_mapping_v2	3626c9def1290a40	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q9NQR1	KMT5A	False	True	True	PDAC_paired51_mapping_v2	4cb0a48bd0a5007c	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q4FZB7	KMT5B	False	True	True	PDAC_paired51_mapping_v2	d208e195acfe49ee	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q86Y97	KMT5C	False	True	True	PDAC_paired51_mapping_v2	1c75b73dfcc0e46d	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q16773	KYAT1	True	True	False	PDAC_paired51_mapping_v2	d1d68675093ea63e;eebe6d926bb065ac	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	2	0
PDAC	UniProtKB:Q6YP21	KYAT3	False	True	True	PDAC_paired51_mapping_v2	6dbfe6f494e09145;b3a4aec964fb6f30	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	2
PDAC	UniProtKB:Q9H9P8	L2HGDH	True	True	False	PDAC_paired51_mapping_v2	8160d22a1c43e7bc	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:Q8IV20	LACC1	True	True	False	PDAC_paired51_mapping_v2	60253dcf2271af5c;c7b77954f9dd078b	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	2	0
PDAC	UniProtKB:Q9P2J5	LARS1	True	True	False	PDAC_paired51_mapping_v2	4da0968a95357f39	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:Q15031	LARS2	True	True	False	PDAC_paired51_mapping_v2	b1df9864c4476eb9	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:Q9UIC8	LCMT1	False	True	True	PDAC_paired51_mapping_v2	7758f8c59eea820c	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:O60294	LCMT2	False	True	True	PDAC_paired51_mapping_v2	1fe82b13f451dfe3	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:P00338	LDHA	True	True	False	PDAC_paired51_mapping_v2	a3a7bc2e1a8fc68f	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:Q6ZMR3	LDHAL6A	True	True	False	PDAC_paired51_mapping_v2	66f39df03d0d66d2	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:Q9BYZ2	LDHAL6B	False	True	True	PDAC_paired51_mapping_v2	43e1b957ce6fd3cf	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:P07195	LDHB	True	True	False	PDAC_paired51_mapping_v2	441609f69010bca2	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:P07864	LDHC	False	True	True	PDAC_paired51_mapping_v2	80026fc03b450fd9	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q86WU2	LDHD	True	True	False	PDAC_paired51_mapping_v2	0c9e85241c0b547c	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:P38571	LIPA	True	True	False	PDAC_paired51_mapping_v2	3145f9f521238ebf	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	False	1	0
PDAC	UniProtKB:P11150	LIPC	False	True	True	PDAC_paired51_mapping_v2	72dbaafc01a4cd78;b38416379e18e0eb	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	2
PDAC	UniProtKB:Q05469	LIPE	True	True	False	PDAC_paired51_mapping_v2	0d989151a7651348;acd08185750cb2b5;c952b9601ce6f896	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	True	1	2
PDAC	UniProtKB:Q8IWT6	LRRC8A	True	True	False	PDAC_paired51_mapping_v2	8018da920dce6b04	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	True	True	False	1	0
PDAC	UniProtKB:Q6P9F7	LRRC8B	False	True	True	PDAC_paired51_mapping_v2	148ec83ce2e01948	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q8TDW0	LRRC8C	False	True	True	PDAC_paired51_mapping_v2	1a15343cb6544e71	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
PDAC	UniProtKB:Q7L1W4	LRRC8D	False	True	True	PDAC_paired51_mapping_v2	05c0d41958b5e2d8	reviewed_human_UniProt_and_versioned_PDAC_mapping	DONE	Current pool is DIRECT genes only;prior v2 conditional and original42/external genes retained in union	False	True	True	0	1
